SK_Movimentacao;Data;SK_Item;SK_Deposito;SK_TipoMovimento;SK_CentroCusto;SK_Fornecedor;NumeroDocumento;Quantidade;CustoUnitario;ValorTotal;QuantidadeSinalizada;ValorSinalizado
3640;2025-12-24;41;1;7;8;;RQ003121;4,0000;98,9130;395,65;-4,0000;-395,65
3641;2025-12-30;41;1;8;11;;RQ003122;4,0000;98,9130;395,65;-4,0000;-395,65
3642;2025-12-08;41;1;7;12;;RQ003123;4,0000;98,9130;395,65;-4,0000;-395,65
3643;2025-12-22;41;1;8;8;;RQ003124;4,0000;98,9130;395,65;-4,0000;-395,65
3644;2026-01-21;41;1;8;9;;RQ003125;76,0000;98,9130;7517,39;-76,0000;-7517,39
3645;2026-02-13;41;1;7;12;;RQ003126;31,0000;98,9130;3066,30;-31,0000;-3066,30
3646;2026-02-18;41;1;6;10;;RQ003127;31,0000;98,9130;3066,30;-31,0000;-3066,30
3647;2026-02-10;41;1;7;11;;RQ003128;31,0000;98,9130;3066,30;-31,0000;-3066,30
3648;2026-02-27;41;1;6;4;;RQ003129;31,0000;98,9130;3066,30;-31,0000;-3066,30
3649;2026-02-27;41;1;8;10;;RQ003130;31,0000;98,9130;3066,30;-31,0000;-3066,30
3650;2026-04-08;41;1;6;1;;RQ003131;21,0000;98,9130;2077,17;-21,0000;-2077,17
3651;2026-04-29;41;1;8;4;;RQ003132;21,0000;98,9130;2077,17;-21,0000;-2077,17
3652;2026-04-22;41;1;8;12;;RQ003133;21,0000;98,9130;2077,17;-21,0000;-2077,17
3653;2026-04-15;41;1;7;11;;RQ003134;21,0000;98,9130;2077,17;-21,0000;-2077,17
3654;2026-04-28;41;1;7;5;;RQ003135;21,0000;98,9130;2077,17;-21,0000;-2077,17
3655;2026-05-17;41;1;1;;3;NF714443;524,0000;99,6965;52240,97;524,0000;52240,97
3656;2026-05-19;41;1;7;1;;RQ003136;71,0000;99,6965;7078,45;-71,0000;-7078,45
3657;2026-05-11;41;1;6;3;;RQ003137;71,0000;99,6965;7078,45;-71,0000;-7078,45
3658;2026-05-20;41;1;6;1;;RQ003138;71,0000;99,6965;7078,45;-71,0000;-7078,45
3659;2026-06-01;41;1;8;12;;RQ003139;13,0000;99,6965;1296,05;-13,0000;-1296,05
3660;2026-06-25;41;1;7;1;;RQ003140;13,0000;99,6965;1296,05;-13,0000;-1296,05
3661;2026-07-24;41;1;7;6;;RQ003141;48,0000;99,6965;4785,43;-48,0000;-4785,43
3662;2026-07-16;41;1;8;10;;RQ003142;48,0000;99,6965;4785,43;-48,0000;-4785,43
3663;2026-07-27;41;1;6;7;;RQ003143;48,0000;99,6965;4785,43;-48,0000;-4785,43
3664;2026-07-30;41;1;6;4;;RQ003144;48,0000;99,6965;4785,43;-48,0000;-4785,43
3665;2026-08-05;41;1;6;8;;RQ003145;61,0000;99,6965;6081,49;-61,0000;-6081,49
3666;2026-08-07;41;1;6;1;;RQ003146;61,0000;99,6965;6081,49;-61,0000;-6081,49
3667;2024-09-25;42;1;6;11;;RQ003147;15,0000;97,7600;1466,40;-15,0000;-1466,40
3668;2024-09-18;42;1;7;6;;RQ003148;15,0000;97,7600;1466,40;-15,0000;-1466,40
3669;2024-10-09;42;1;7;4;;RQ003149;63,0000;97,7600;6158,88;-63,0000;-6158,88
3670;2024-11-15;42;1;1;;27;NF487479;175,0000;98,1243;17171,75;175,0000;17171,75
3671;2024-11-27;42;1;8;3;;RQ003150;7,0000;98,1243;686,87;-7,0000;-686,87
3672;2024-11-26;42;1;6;8;;RQ003151;7,0000;98,1243;686,87;-7,0000;-686,87
3673;2024-11-01;42;1;7;4;;RQ003152;7,0000;98,1243;686,87;-7,0000;-686,87
3674;2024-12-24;42;1;6;9;;RQ003153;5,0000;98,1243;490,62;-5,0000;-490,62
3675;2024-12-02;42;1;6;10;;RQ003154;5,0000;98,1243;490,62;-5,0000;-490,62
3676;2024-12-30;42;1;8;11;;RQ003155;5,0000;98,1243;490,62;-5,0000;-490,62
3677;2025-01-27;42;1;8;7;;RQ003156;11,0000;98,1243;1079,37;-11,0000;-1079,37
3678;2025-01-22;42;1;8;12;;RQ003157;11,0000;98,1243;1079,37;-11,0000;-1079,37
3679;2025-01-14;42;1;8;11;;RQ003158;11,0000;98,1243;1079,37;-11,0000;-1079,37
3680;2025-01-13;42;1;8;8;;RQ003159;11,0000;98,1243;1079,37;-11,0000;-1079,37
3681;2025-01-16;42;1;6;5;;RQ003160;11,0000;98,1243;1079,37;-11,0000;-1079,37
3682;2025-02-17;42;1;7;3;;RQ003161;58,0000;98,1243;5691,21;-58,0000;-5691,21
3683;2025-02-06;42;1;6;2;;RQ003162;58,0000;98,1243;5691,21;-58,0000;-5691,21
3684;2025-03-15;42;1;1;;27;NF725448;207,0000;98,2679;20341,46;207,0000;20341,46
3685;2025-03-12;42;1;7;12;;RQ003163;14,0000;98,2679;1375,75;-14,0000;-1375,75
3686;2025-03-07;42;1;6;8;;RQ003164;14,0000;98,2679;1375,75;-14,0000;-1375,75
3687;2025-03-05;42;1;8;2;;RQ003165;14,0000;98,2679;1375,75;-14,0000;-1375,75
3688;2025-03-31;42;1;6;7;;RQ003166;14,0000;98,2679;1375,75;-14,0000;-1375,75
3689;2025-03-12;42;1;8;7;;RQ003167;14,0000;98,2679;1375,75;-14,0000;-1375,75
3690;2025-04-07;42;1;8;2;;RQ003168;33,0000;98,2679;3242,84;-33,0000;-3242,84
3691;2025-04-04;42;1;6;10;;RQ003169;33,0000;98,2679;3242,84;-33,0000;-3242,84
3692;2025-04-24;42;1;8;1;;RQ003170;33,0000;98,2679;3242,84;-33,0000;-3242,84
3693;2025-05-13;42;1;1;;27;NF480703;169,0000;98,7890;16695,34;169,0000;16695,34
3694;2025-05-16;42;1;7;1;;RQ003171;20,0000;98,7890;1975,78;-20,0000;-1975,78
3695;2025-05-20;42;1;6;8;;RQ003172;20,0000;98,7890;1975,78;-20,0000;-1975,78
3696;2025-05-21;42;1;8;2;;RQ003173;20,0000;98,7890;1975,78;-20,0000;-1975,78
3697;2025-06-23;42;1;6;9;;RQ003174;35,0000;98,7890;3457,62;-35,0000;-3457,62
3698;2025-06-24;42;1;8;6;;RQ003175;35,0000;98,7890;3457,62;-35,0000;-3457,62
3699;2025-07-18;42;1;7;12;;RQ003176;26,0000;98,7890;2568,51;-26,0000;-2568,51
3700;2025-07-30;42;1;8;9;;RQ003177;26,0000;98,7890;2568,51;-26,0000;-2568,51
3701;2025-07-09;42;1;7;1;;RQ003178;26,0000;98,7890;2568,51;-26,0000;-2568,51
3702;2025-07-07;42;1;8;1;;RQ003179;26,0000;98,7890;2568,51;-26,0000;-2568,51
3703;2025-07-21;42;1;1;;27;NF333089;234,0000;98,6949;23094,61;234,0000;23094,61
3704;2025-08-25;42;1;6;6;;RQ003180;19,0000;98,6949;1875,20;-19,0000;-1875,20
3705;2025-08-06;42;1;6;3;;RQ003181;19,0000;98,6949;1875,20;-19,0000;-1875,20
3706;2025-08-27;42;1;6;9;;RQ003182;19,0000;98,6949;1875,20;-19,0000;-1875,20
3707;2025-09-19;42;1;6;4;;RQ003183;18,0000;98,6949;1776,51;-18,0000;-1776,51
3708;2025-09-15;42;1;7;12;;RQ003184;18,0000;98,6949;1776,51;-18,0000;-1776,51
3709;2025-09-03;42;1;6;3;;RQ003185;18,0000;98,6949;1776,51;-18,0000;-1776,51
3710;2025-10-14;42;1;8;9;;RQ003186;18,0000;98,6949;1776,51;-18,0000;-1776,51
3711;2025-10-29;42;1;8;1;;RQ003187;18,0000;98,6949;1776,51;-18,0000;-1776,51
3712;2025-10-20;42;1;6;4;;RQ003188;18,0000;98,6949;1776,51;-18,0000;-1776,51
3713;2025-11-19;42;1;1;;27;NF455190;165,0000;98,6635;16279,48;165,0000;16279,48
3714;2025-11-07;42;1;8;1;;RQ003189;14,0000;98,6635;1381,29;-14,0000;-1381,29
3715;2025-11-26;42;1;7;8;;RQ003190;14,0000;98,6635;1381,29;-14,0000;-1381,29
3716;2025-11-18;42;1;6;7;;RQ003191;14,0000;98,6635;1381,29;-14,0000;-1381,29
3717;2025-11-20;42;1;7;10;;RQ003192;14,0000;98,6635;1381,29;-14,0000;-1381,29
3718;2025-12-08;42;1;8;7;;RQ003193;22,0000;98,6635;2170,60;-22,0000;-2170,60
3719;2025-12-26;42;1;8;8;;RQ003194;22,0000;98,6635;2170,60;-22,0000;-2170,60
3720;2025-12-31;42;1;6;10;;RQ003195;22,0000;98,6635;2170,60;-22,0000;-2170,60
3721;2025-12-30;42;1;8;6;;RQ003196;22,0000;98,6635;2170,60;-22,0000;-2170,60
3722;2025-12-05;42;1;8;4;;RQ003197;22,0000;98,6635;2170,60;-22,0000;-2170,60
3723;2026-01-15;42;1;1;;27;NF798063;166,0000;99,0706;16445,72;166,0000;16445,72
3724;2026-01-16;42;1;8;2;;RQ003198;81,0000;99,0706;8024,72;-81,0000;-8024,72
3725;2026-01-12;42;1;7;3;;RQ003199;81,0000;99,0706;8024,72;-81,0000;-8024,72
3726;2026-02-26;42;1;1;;27;NF134419;162,0000;98,7995;16005,52;162,0000;16005,52
3727;2026-02-19;42;1;7;2;;RQ003200;7,0000;98,7995;691,60;-7,0000;-691,60
3728;2026-02-06;42;1;6;2;;RQ003201;7,0000;98,7995;691,60;-7,0000;-691,60
3729;2026-02-18;42;1;6;2;;RQ003202;7,0000;98,7995;691,60;-7,0000;-691,60
3730;2026-02-20;42;1;8;4;;RQ003203;7,0000;98,7995;691,60;-7,0000;-691,60
3731;2026-03-02;42;1;7;3;;RQ003204;8,0000;98,7995;790,40;-8,0000;-790,40
3732;2026-03-20;42;1;7;9;;RQ003205;8,0000;98,7995;790,40;-8,0000;-790,40
3733;2026-04-13;42;1;8;1;;RQ003206;13,0000;98,7995;1284,39;-13,0000;-1284,39
3734;2026-04-06;42;1;6;2;;RQ003207;13,0000;98,7995;1284,39;-13,0000;-1284,39
3735;2026-04-14;42;1;6;9;;RQ003208;13,0000;98,7995;1284,39;-13,0000;-1284,39
3736;2026-04-01;42;1;7;5;;RQ003209;13,0000;98,7995;1284,39;-13,0000;-1284,39
3737;2026-04-29;42;1;8;12;;RQ003210;13,0000;98,7995;1284,39;-13,0000;-1284,39
3738;2026-05-19;42;1;7;5;;RQ003211;8,0000;98,7995;790,40;-8,0000;-790,40
3739;2026-05-27;42;1;7;1;;RQ003212;8,0000;98,7995;790,40;-8,0000;-790,40
3740;2026-05-27;42;1;8;1;;RQ003213;8,0000;98,7995;790,40;-8,0000;-790,40
3741;2026-05-11;42;1;7;7;;RQ003214;8,0000;98,7995;790,40;-8,0000;-790,40
3742;2026-06-03;42;1;7;3;;RQ003215;18,0000;98,7995;1778,39;-18,0000;-1778,39
3743;2026-06-12;42;1;7;11;;RQ003216;18,0000;98,7995;1778,39;-18,0000;-1778,39
3744;2026-06-22;42;1;8;9;;RQ003217;18,0000;98,7995;1778,39;-18,0000;-1778,39
3745;2026-07-26;42;1;1;;27;NF245735;195,0000;98,2865;19165,87;195,0000;19165,87
3746;2026-07-16;42;1;7;11;;RQ003218;20,0000;98,2865;1965,73;-20,0000;-1965,73
3747;2026-08-05;42;1;8;8;;RQ003219;13,0000;98,2865;1277,72;-13,0000;-1277,72
3748;2026-08-13;42;1;6;12;;RQ003220;13,0000;98,2865;1277,72;-13,0000;-1277,72
3749;2026-08-10;42;1;8;9;;RQ003221;13,0000;98,2865;1277,72;-13,0000;-1277,72
3750;2026-08-21;42;1;8;7;;RQ003222;13,0000;98,2865;1277,72;-13,0000;-1277,72
3751;2024-09-03;43;1;8;3;;RQ003223;67,0000;125,7100;8422,57;-67,0000;-8422,57
3752;2024-09-21;43;1;1;;30;NF213246;197,0000;126,3571;24892,35;197,0000;24892,35
3753;2024-10-30;43;1;9;;;TR003753;20,0000;126,3571;2527,14;-20,0000;-2527,14
3754;2024-11-07;43;1;8;2;;RQ003225;110,0000;126,3571;13899,28;-110,0000;-13899,28
3755;2024-12-08;43;1;1;;30;NF706760;130,0000;127,2493;16542,41;130,0000;16542,41
3756;2024-12-30;43;1;7;12;;RQ003226;7,0000;127,2493;890,75;-7,0000;-890,75
3757;2024-12-30;43;1;8;11;;RQ003227;7,0000;127,2493;890,75;-7,0000;-890,75
3758;2024-12-26;43;1;8;8;;RQ003228;7,0000;127,2493;890,75;-7,0000;-890,75
3759;2025-01-30;43;1;6;7;;RQ003229;104,0000;127,2493;13233,93;-104,0000;-13233,93
3760;2025-02-16;43;1;1;;30;NF501464;125,0000;126,6709;15833,86;125,0000;15833,86
3761;2025-02-12;43;1;7;9;;RQ003230;20,0000;126,6709;2533,42;-20,0000;-2533,42
3762;2025-02-26;43;1;6;11;;RQ003231;20,0000;126,6709;2533,42;-20,0000;-2533,42
3763;2025-02-10;43;1;7;3;;RQ003232;20,0000;126,6709;2533,42;-20,0000;-2533,42
3764;2025-02-17;43;1;8;9;;RQ003233;20,0000;126,6709;2533,42;-20,0000;-2533,42
3765;2025-02-24;43;1;9;;;TR003765;15,0000;126,6709;1900,06;-15,0000;-1900,06
3766;2025-03-03;43;1;7;9;;RQ003234;90,0000;126,6709;11400,38;-90,0000;-11400,38
3767;2025-03-22;43;1;1;;30;NF556285;185,0000;126,9864;23492,48;185,0000;23492,48
3768;2025-04-30;43;1;7;12;;RQ003235;26,0000;126,9864;3301,65;-26,0000;-3301,65
3769;2025-04-10;43;1;7;12;;RQ003236;26,0000;126,9864;3301,65;-26,0000;-3301,65
3770;2025-04-24;43;1;8;3;;RQ003237;26,0000;126,9864;3301,65;-26,0000;-3301,65
3771;2025-04-22;43;1;6;12;;RQ003238;26,0000;126,9864;3301,65;-26,0000;-3301,65
3772;2025-05-23;43;1;6;5;;RQ003239;17,0000;126,9864;2158,77;-17,0000;-2158,77
3773;2025-05-21;43;1;6;1;;RQ003240;17,0000;126,9864;2158,77;-17,0000;-2158,77
3774;2025-05-12;43;1;6;10;;RQ003241;17,0000;126,9864;2158,77;-17,0000;-2158,77
3775;2025-05-22;43;1;1;;30;NF816728;155,0000;127,5849;19775,66;155,0000;19775,66
3776;2025-06-09;43;1;8;8;;RQ003242;37,0000;127,5849;4720,64;-37,0000;-4720,64
3777;2025-06-03;43;1;6;1;;RQ003243;37,0000;127,5849;4720,64;-37,0000;-4720,64
3778;2025-07-18;43;1;8;7;;RQ003244;8,0000;127,5849;1020,68;-8,0000;-1020,68
3779;2025-07-17;43;1;6;8;;RQ003245;8,0000;127,5849;1020,68;-8,0000;-1020,68
3780;2025-07-04;43;1;7;10;;RQ003246;8,0000;127,5849;1020,68;-8,0000;-1020,68
3781;2025-08-07;43;1;6;3;;RQ003247;12,0000;127,5849;1531,02;-12,0000;-1531,02
3782;2025-08-11;43;1;7;9;;RQ003248;12,0000;127,5849;1531,02;-12,0000;-1531,02
3783;2025-08-29;43;1;9;;;TR003783;15,0000;127,5849;1913,77;-15,0000;-1913,77
3784;2025-09-18;43;1;1;;30;NF620481;137,0000;127,7296;17498,96;137,0000;17498,96
3785;2025-09-25;43;1;7;7;;RQ003249;21,0000;127,7296;2682,32;-21,0000;-2682,32
3786;2025-09-18;43;1;6;2;;RQ003250;21,0000;127,7296;2682,32;-21,0000;-2682,32
3787;2025-10-06;43;1;7;9;;RQ003251;18,0000;127,7296;2299,13;-18,0000;-2299,13
3788;2025-10-14;43;1;7;12;;RQ003252;18,0000;127,7296;2299,13;-18,0000;-2299,13
3789;2025-10-28;43;1;6;5;;RQ003253;18,0000;127,7296;2299,13;-18,0000;-2299,13
3790;2025-10-27;43;1;7;10;;RQ003254;18,0000;127,7296;2299,13;-18,0000;-2299,13
3791;2025-10-13;43;1;8;7;;RQ003255;18,0000;127,7296;2299,13;-18,0000;-2299,13
3792;2025-11-05;43;1;1;;30;NF646155;132,0000;127,6004;16843,25;132,0000;16843,25
3793;2025-11-28;43;1;7;6;;RQ003256;9,0000;127,6004;1148,40;-9,0000;-1148,40
3794;2025-11-28;43;1;7;12;;RQ003257;9,0000;127,6004;1148,40;-9,0000;-1148,40
3795;2025-11-25;43;1;8;1;;RQ003258;9,0000;127,6004;1148,40;-9,0000;-1148,40
3796;2026-01-06;43;1;6;10;;RQ003259;1,0000;127,6004;127,60;-1,0000;-127,60
3797;2026-01-30;43;1;6;4;;RQ003260;1,0000;127,6004;127,60;-1,0000;-127,60
3798;2026-01-19;43;1;7;3;;RQ003261;1,0000;127,6004;127,60;-1,0000;-127,60
3799;2026-02-03;43;1;7;5;;RQ003262;44,0000;127,6004;5614,42;-44,0000;-5614,42
3800;2026-02-25;43;1;8;1;;RQ003263;44,0000;127,6004;5614,42;-44,0000;-5614,42
3801;2026-02-06;43;1;7;8;;RQ003264;44,0000;127,6004;5614,42;-44,0000;-5614,42
3802;2026-03-04;43;1;1;;30;NF422907;162,0000;128,8236;20869,42;162,0000;20869,42
3803;2026-03-06;43;1;8;4;;RQ003265;19,0000;128,8236;2447,65;-19,0000;-2447,65
3804;2026-03-06;43;1;6;5;;RQ003266;19,0000;128,8236;2447,65;-19,0000;-2447,65
3805;2026-03-24;43;1;8;7;;RQ003267;19,0000;128,8236;2447,65;-19,0000;-2447,65
3806;2026-04-03;43;1;7;8;;RQ003268;12,0000;128,8236;1545,88;-12,0000;-1545,88
3807;2026-04-13;43;1;7;10;;RQ003269;12,0000;128,8236;1545,88;-12,0000;-1545,88
3808;2026-04-13;43;1;7;3;;RQ003270;12,0000;128,8236;1545,88;-12,0000;-1545,88
3809;2026-04-02;43;1;6;4;;RQ003271;12,0000;128,8236;1545,88;-12,0000;-1545,88
3810;2026-04-22;43;1;6;1;;RQ003272;12,0000;128,8236;1545,88;-12,0000;-1545,88
3811;2026-06-15;43;1;6;2;;RQ003273;17,0000;128,8236;2190,00;-17,0000;-2190,00
3812;2026-06-04;43;1;7;11;;RQ003274;17,0000;128,8236;2190,00;-17,0000;-2190,00
3813;2026-06-24;43;1;7;1;;RQ003275;17,0000;128,8236;2190,00;-17,0000;-2190,00
3814;2026-06-11;43;1;7;9;;RQ003276;17,0000;128,8236;2190,00;-17,0000;-2190,00
3815;2026-07-13;43;1;1;;30;NF957586;185,0000;128,8548;23838,14;185,0000;23838,14
3816;2026-07-10;43;1;6;12;;RQ003277;2,0000;128,8548;257,71;-2,0000;-257,71
3817;2026-07-09;43;1;7;8;;RQ003278;2,0000;128,8548;257,71;-2,0000;-257,71
3818;2026-07-13;43;1;7;11;;RQ003279;2,0000;128,8548;257,71;-2,0000;-257,71
3819;2026-07-20;43;1;7;5;;RQ003280;2,0000;128,8548;257,71;-2,0000;-257,71
3820;2026-07-13;43;1;8;5;;RQ003281;2,0000;128,8548;257,71;-2,0000;-257,71
3821;2026-08-21;43;1;6;12;;RQ003282;35,0000;128,8548;4509,92;-35,0000;-4509,92
3822;2026-08-06;43;1;8;11;;RQ003283;35,0000;128,8548;4509,92;-35,0000;-4509,92
3823;2026-08-20;43;1;7;6;;RQ003284;35,0000;128,8548;4509,92;-35,0000;-4509,92
3824;2026-08-27;43;1;9;;;TR003824;17,0000;128,8548;2190,53;-17,0000;-2190,53
3825;2024-10-30;43;3;3;;;TR003825;20,0000;125,7100;2514,20;20,0000;2514,20
3826;2024-10-10;43;3;8;9;;RQ003285;4,0000;125,7100;502,84;-4,0000;-502,84
3827;2024-10-16;43;3;6;8;;RQ003286;4,0000;125,7100;502,84;-4,0000;-502,84
3828;2024-10-03;43;3;7;1;;RQ003287;4,0000;125,7100;502,84;-4,0000;-502,84
3829;2024-10-23;43;3;7;1;;RQ003288;4,0000;125,7100;502,84;-4,0000;-502,84
3830;2024-10-14;43;3;7;9;;RQ003289;4,0000;125,7100;502,84;-4,0000;-502,84
3831;2024-11-28;43;3;7;12;;RQ003290;8,0000;125,7100;1005,68;-8,0000;-1005,68
3832;2024-11-29;43;3;7;4;;RQ003291;8,0000;125,7100;1005,68;-8,0000;-1005,68
3833;2024-11-04;43;3;7;10;;RQ003292;8,0000;125,7100;1005,68;-8,0000;-1005,68
3834;2024-11-27;43;3;6;1;;RQ003293;8,0000;125,7100;1005,68;-8,0000;-1005,68
3835;2024-12-11;43;3;6;7;;RQ003294;19,0000;125,7100;2388,49;-19,0000;-2388,49
3836;2024-12-16;43;3;8;11;;RQ003295;19,0000;125,7100;2388,49;-19,0000;-2388,49
3837;2024-12-27;43;3;6;7;;RQ003296;19,0000;125,7100;2388,49;-19,0000;-2388,49
3838;2024-12-12;43;3;7;12;;RQ003297;19,0000;125,7100;2388,49;-19,0000;-2388,49
3839;2024-12-11;43;3;6;6;;RQ003298;2,0000;125,7100;251,42;-2,0000;-251,42
3840;2024-12-19;43;3;1;;30;NF833581;197,0000;125,7118;24765,22;197,0000;24765,22
3841;2025-01-22;43;3;6;3;;RQ003299;8,0000;125,7118;1005,69;-8,0000;-1005,69
3842;2025-01-30;43;3;6;4;;RQ003300;8,0000;125,7118;1005,69;-8,0000;-1005,69
3843;2025-01-15;43;3;7;6;;RQ003301;8,0000;125,7118;1005,69;-8,0000;-1005,69
3844;2025-01-31;43;3;8;2;;RQ003302;8,0000;125,7118;1005,69;-8,0000;-1005,69
3845;2025-01-16;43;3;7;9;;RQ003303;8,0000;125,7118;1005,69;-8,0000;-1005,69
3846;2025-02-24;43;3;3;;;TR003846;15,0000;125,7118;1885,68;15,0000;1885,68
3847;2025-02-04;43;3;6;7;;RQ003304;1,0000;125,7118;125,71;-1,0000;-125,71
3848;2025-02-17;43;3;6;9;;RQ003305;1,0000;125,7118;125,71;-1,0000;-125,71
3849;2025-02-24;43;3;7;9;;RQ003306;1,0000;125,7118;125,71;-1,0000;-125,71
3850;2025-03-10;43;3;8;11;;RQ003307;1,0000;125,7118;125,71;-1,0000;-125,71
3851;2025-03-05;43;3;7;3;;RQ003308;1,0000;125,7118;125,71;-1,0000;-125,71
3852;2025-03-04;43;3;7;9;;RQ003309;1,0000;125,7118;125,71;-1,0000;-125,71
3853;2025-06-12;43;3;7;1;;RQ003310;166,0000;125,7118;20868,16;-166,0000;-20868,16
3854;2025-07-05;43;3;1;;30;NF790378;197,0000;125,7758;24777,83;197,0000;24777,83
3855;2025-07-01;43;3;8;3;;RQ003311;10,0000;125,7758;1257,76;-10,0000;-1257,76
3856;2025-07-09;43;3;6;4;;RQ003312;10,0000;125,7758;1257,76;-10,0000;-1257,76
3857;2025-08-29;43;3;3;;;TR003857;15,0000;125,7758;1886,64;15,0000;1886,64
3858;2025-08-04;43;3;6;11;;RQ003313;16,0000;125,7758;2012,41;-16,0000;-2012,41
3859;2025-09-30;43;3;8;3;;RQ003314;12,0000;125,7758;1509,31;-12,0000;-1509,31
3860;2025-09-04;43;3;8;1;;RQ003315;12,0000;125,7758;1509,31;-12,0000;-1509,31
3861;2025-09-30;43;3;7;5;;RQ003316;12,0000;125,7758;1509,31;-12,0000;-1509,31
3862;2025-09-30;43;3;8;6;;RQ003317;12,0000;125,7758;1509,31;-12,0000;-1509,31
3863;2025-11-28;43;3;6;9;;RQ003318;17,0000;125,7758;2138,19;-17,0000;-2138,19
3864;2025-11-25;43;3;8;3;;RQ003319;17,0000;125,7758;2138,19;-17,0000;-2138,19
3865;2025-11-19;43;3;7;2;;RQ003320;17,0000;125,7758;2138,19;-17,0000;-2138,19
3866;2025-12-22;43;3;8;2;;RQ003321;26,0000;125,7758;3270,17;-26,0000;-3270,17
3867;2025-12-08;43;3;6;9;;RQ003322;26,0000;125,7758;3270,17;-26,0000;-3270,17
3868;2025-12-11;43;3;7;5;;RQ003323;25,0000;125,7758;3144,39;-25,0000;-3144,39
3869;2025-12-24;43;3;1;;30;NF565168;197,0000;125,9431;24810,79;197,0000;24810,79
3870;2026-02-12;43;3;7;9;;RQ003326;7,0000;125,9431;881,60;-7,0000;-881,60
3871;2026-02-25;43;3;8;3;;RQ003327;7,0000;125,9431;881,60;-7,0000;-881,60
3872;2026-03-09;43;3;7;10;;RQ003328;29,0000;125,9431;3652,35;-29,0000;-3652,35
3873;2026-03-05;43;3;6;9;;RQ003329;29,0000;125,9431;3652,35;-29,0000;-3652,35
3874;2026-03-26;43;3;6;8;;RQ003330;29,0000;125,9431;3652,35;-29,0000;-3652,35
3875;2026-03-16;43;3;6;12;;RQ003331;29,0000;125,9431;3652,35;-29,0000;-3652,35
3876;2026-03-21;43;3;1;;30;NF547082;130,0000;127,2195;16538,53;130,0000;16538,53
3877;2026-04-07;43;3;8;10;;RQ003332;24,0000;127,2195;3053,27;-24,0000;-3053,27
3878;2026-04-08;43;3;7;1;;RQ003333;24,0000;127,2195;3053,27;-24,0000;-3053,27
3879;2026-05-05;43;3;8;8;;RQ003334;39,0000;127,2195;4961,56;-39,0000;-4961,56
3880;2026-05-27;43;3;7;2;;RQ003335;39,0000;127,2195;4961,56;-39,0000;-4961,56
3881;2026-06-05;43;3;1;;30;NF470348;126,0000;127,1041;16015,12;126,0000;16015,12
3882;2026-07-14;43;3;8;11;;RQ003336;142,0000;127,1041;18048,78;-142,0000;-18048,78
3883;2026-08-27;43;3;3;;;TR003883;17,0000;128,0771;2177,31;17,0000;2177,31
3884;2026-08-11;43;3;1;;30;NF131425;132,0000;128,0771;16906,18;132,0000;16906,18
3885;2024-09-19;44;1;6;4;;RQ003337;14,0000;163,0700;2282,98;-14,0000;-2282,98
3886;2024-09-25;44;1;8;11;;RQ003338;14,0000;163,0700;2282,98;-14,0000;-2282,98
3887;2024-09-02;44;1;8;10;;RQ003339;14,0000;163,0700;2282,98;-14,0000;-2282,98
3888;2024-09-18;44;1;7;11;;RQ003340;14,0000;163,0700;2282,98;-14,0000;-2282,98
3889;2024-09-12;44;1;7;9;;RQ003341;14,0000;163,0700;2282,98;-14,0000;-2282,98
3890;2024-10-23;44;1;6;10;;RQ003342;86,0000;163,0700;14024,02;-86,0000;-14024,02
3891;2024-10-30;44;1;6;11;;RQ003343;62,0000;163,0700;10110,34;-62,0000;-10110,34
3892;2024-10-24;44;1;1;;34;NF644979;518,0000;163,8966;84898,44;518,0000;84898,44
3893;2024-11-25;44;1;7;8;;RQ003344;277,0000;163,8966;45399,36;-277,0000;-45399,36
3894;2024-12-10;44;1;6;12;;RQ003345;23,0000;163,8966;3769,62;-23,0000;-3769,62
3895;2024-12-09;44;1;6;12;;RQ003346;23,0000;163,8966;3769,62;-23,0000;-3769,62
3896;2025-01-16;44;1;8;7;;RQ003347;162,0000;163,8966;26551,25;-162,0000;-26551,25
3897;2025-01-17;44;1;6;11;;RQ003348;33,0000;163,8966;5408,59;-33,0000;-5408,59
3898;2025-01-11;44;1;1;;34;NF696678;518,0000;165,7155;85840,63;518,0000;85840,63
3899;2025-02-11;44;1;6;2;;RQ003349;57,0000;165,7155;9445,78;-57,0000;-9445,78
3900;2025-02-13;44;1;7;11;;RQ003350;57,0000;165,7155;9445,78;-57,0000;-9445,78
3901;2025-02-05;44;1;8;7;;RQ003351;57,0000;165,7155;9445,78;-57,0000;-9445,78
3902;2025-02-28;44;1;8;10;;RQ003352;57,0000;165,7155;9445,78;-57,0000;-9445,78
3903;2025-02-13;44;1;7;7;;RQ003353;57,0000;165,7155;9445,78;-57,0000;-9445,78
3904;2025-03-25;44;1;8;11;;RQ003354;147,0000;165,7155;24360,18;-147,0000;-24360,18
3905;2025-03-13;44;1;8;8;;RQ003355;86,0000;165,7155;14251,53;-86,0000;-14251,53
3906;2025-03-26;44;1;1;;34;NF415413;518,0000;165,8750;85923,25;518,0000;85923,25
3907;2025-04-16;44;1;8;4;;RQ003356;11,0000;165,8750;1824,62;-11,0000;-1824,62
3908;2025-04-22;44;1;7;11;;RQ003357;11,0000;165,8750;1824,62;-11,0000;-1824,62
3909;2025-04-15;44;1;8;7;;RQ003358;11,0000;165,8750;1824,62;-11,0000;-1824,62
